external_id,title,short_title,description,category,tags,start_datetime,end_datetime,venue_title,venue_address,venue_lat,venue_lon,price_min,price_raw,is_free,age_restriction,image_url,site_url,source,parsed_at
225597,"лекция «Библиотека как интерфейс: пользователь, пространство и доступ к знанию»","Библиотека как интерфейс: пользователь, пространство и доступ к знанию","Лекция покажет библиотеку как систему интерфейсов, где важны вход, навигация, цифровые сервисы и маршруты пользователя. Слушатели разберутся, как культурные институции управляют доступом к знанию, почему информация не бывает полностью нейтральной и что библиотека может рассказать о логике современных платформ.",education,"лекции и мастер-классы, обучение, познавательно, 16+, бесплатно, вечером, культура и искусство, free",2026-07-15 19:00,2026-07-15 20:45,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/8a/af/8aafae2647f1a2bf960887dfad1b9e18.jpg,https://kudago.com/spb/event/lektsiya-biblioteka-kak-interfejs-polzovatel-prostranstvo-i-dostup-k-znaniyu/,kudago,2026-07-11 18:37:10
225140,лекция «Архитектура наказания: „Кресты“ и другие тюрьмы Петербурга»,Архитектура наказания: «Кресты и другие тюрьмы Петербурга»,"Лекция разберёт петербургские места заключения как важные городские истории — от Петропавловской крепости до «Крестов», Литовского замка и «Бутылки» Новой Голландии.",education,"лекции и мастер-классы, обучение, познавательно, 18+, бесплатно, вечером, free",2026-07-15 19:00,2026-07-15 19:00,Библиотека друзей,"Московское, д. 2",59.84170650000019,30.32584909999973,0,,True,18+,https://media.kudago.com/images/event/59/64/5964d5c449d64867448d68f023a9fe03.jpg,https://kudago.com/spb/event/lektsiya-arhitektura-nakazaniya-krestyi-i-drugie-tyurmyi-peterburga/,kudago,2026-07-11 18:37:10
225572,лекция «Эмоциональная осознанность: путь к самопониманию»,Эмоциональная осознанность: путь к самопониманию,"Умение замечать свои чувства помогает лучше понимать реакции, напряжение и вспышки, которые часто кажутся внезапными. На лекции психолог Алина Мустафина разберёт, как называть эмоции без самокритики, видеть за привычными реакциями настоящие переживания и сохранять контакт с собой в сложные моменты бережно.",education,"лекции и мастер-классы, обучение, познавательно, 16+, бесплатно, психология, free",2026-07-16 18:30,2026-07-16 20:00,Библиотека на Карповке,"наб. реки Карповки, д. 28",59.969443,30.302429,0,,True,16+,https://media.kudago.com/images/event/0d/d6/0dd6ab0e073a134160edb12295a76bee.jpg,https://kudago.com/spb/event/lektsiya-emotsionalnaya-osoznannost-put-k-samoponimaniyu/,kudago,2026-07-11 18:37:10
225762,лекция «От мадригала Лермонтова до преклонения Дюма: Додо Ростопчина в кругу гениев»,От мадригала Лермонтова до преклонения Дюма: Додо Ростопчина в кругу гениев,"Имя Додо Ростопчиной возвращается в живой разговор о литературе XIX века. Лекция Ирины Тыхеевой соединит салонные интриги, поэзию, прозу и судьбы людей, рядом с которыми звучали Лермонтов и Дюма.",education,"лекции и мастер-классы, обучение, познавательно, 18+, бесплатно, вечером, культура и искусство, free",2026-07-16 19:00,2026-07-16 19:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/7d/3e/7d3ebb699b6d07bed72da9c1f4f9ef18.jpg,https://kudago.com/spb/event/lektsiya-ot-madrigala-lermontova-do-prekloneniya-dyuma-dodo-rostopchina-v-krugu-geniev/,kudago,2026-07-11 18:37:10
225141,лекция «Два века ближней Рогатки»,Два века ближней Рогатки,"Как дорожная застава превратилась в заметный городской район, где следы классицизма соседствуют с советской архитектурой? Лекция расскажет историю Ближней Рогатки — от петровских заграждений и Московской заставы до современного округа, сохранившего память о старых «воротах города» и смене эпох.",education,"лекции и мастер-классы, обучение, познавательно, 16+, бесплатно, вечером, free",2026-07-16 19:00,2026-07-16 19:00,Библиотека друзей,"Московское, д. 2",59.84170650000019,30.32584909999973,0,,True,16+,https://media.kudago.com/images/event/b2/dd/b2dd8040ee2dd2be1d600e8fb096141d.jpg,https://kudago.com/spb/event/lektsiya-dva-veka-blizhnej-rogatki/,kudago,2026-07-11 18:37:10
225538,концерт «Дух и душа»,Дух и душа,"Редкое сочетание органа и дудука раскрывает знакомые произведения с неожиданной стороны. Вечер объединит классику, музыку кино и современные сочинения, в которых каждый инструмент сохранит уникальное звучание.",concert,"всей семьёй, 6+, культура и искусство, вечером, концерты, классическая музыка, органная музыка",2026-07-16 20:00,2026-07-16 20:00,Государственная академическая капелла Санкт-Петербурга,"наб. реки Мойки, д. 20",59.93996067496522,30.32089232977297,250,от 250 рублей,False,6+,https://media.kudago.com/images/event/3a/57/3a57b903e520e17e9024512fb7bbc635,https://kudago.com/spb/event/kontsert-duh-i-dusha/,kudago,2026-07-11 18:36:51
225765,показ фильма «Грани любви»,Грани любви,"«Грани любви» — киноальманах из 11 новелл о чувствах, собранных по мотивам русской классики. Лермонтов, Достоевский, Тургенев, Бунин, Чехов и другие авторы здесь звучат через экран.",cinema,"кинопоказы, романтичные места и события, 18+, культура и искусство, бесплатно, free, вечером",2026-07-17 19:00,2026-07-17 19:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/2f/b2/2fb213c396a73e25651e92606c7668e6,https://kudago.com/spb/event/kinopokaz-grani-lyubvi-bdzefw/,kudago,2026-07-11 18:37:07
225526,концерт группы Truckdrivers,Truckdrivers,"Летний концерт для тех, кто любит громкие припевы, живую гитарную энергию и вечеринки.",concert,"потанцевать, гитарная музыка, концерты, вечером, с друзьями, 18+, веселье",2026-07-17 19:00,2026-07-17 19:00,Клуб «Жабль»,"ул. Маршала Говорова, д. 47",59.89957297784945,30.28987182936079,900,900 рублей,False,18+,https://media.kudago.com/images/event/63/a5/63a5977a070b53c14dc54d22736c4de5.png,https://kudago.com/spb/event/kontsert-gruppyi-truckdrivers/,kudago,2026-07-11 18:36:51
225415,шоу-концерт «Трибьют лесного шута»,Трибьют лесного шута,"Вечер ностальгического панк-рока, драйва и танцев с участием артистов петербургских мюзиклов.","concert, entertainment","развлечения, концерты, вечером, 16+, с друзьями, самые интересные события в городе, билеты на kudago",2026-07-17 20:30,2026-07-17 20:30,Клуб «Мани хани» / Money honey,"ул. Садовая, д. 28/30, корп. 13",59.929033,30.322471,1300,от 1300 до 2000 рублей,False,16+,https://media.kudago.com/images/event/fe/8a/fe8aa72394fca4187334f84a4453389a.jpg,https://kudago.com/spb/event/kontsert-tribyut-lesnogo-shuta/,kudago,2026-07-11 18:36:51
225598,лекция «Пусть будет скандал! Так и надо! Аркадий Аверченко и сатирическая журналистика начала XX века»,Пусть будет скандал! Так и надо! Аркадий Аверченко и сатирическая журналистика начала XX века,"Лекция перенесёт слушателей в Петербург начала XX века, где газеты и журналы задавали городскую повестку, а сатира становилась острым способом говорить о времени. В центре внимания — Аркадий Аверченко, «Сатирикон», «Новый Сатирикон» и шумная журнальная среда, в которой скандал работал как литературный приём.",education,"лекции и мастер-классы, выходные, обучение, познавательно, 16+, бесплатно, культура и искусство, free",2026-07-19 16:00,2026-07-19 17:30,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/1e/80/1e80be788bad00cd47b32ad278a176bd.jpg,https://kudago.com/spb/event/lektsiya-pust-budet-skandal-tak-i-nado-arkadij-averchenko-i-satiricheskaya-zhurnalistika-nachala-xx-veka/,kudago,2026-07-11 18:37:10
225599,лекция «Летний досуг в старом Петербурге: от дачи до кабаре»,Летний досуг в старом Петербурге: от дачи до кабаре,"Лекция расскажет, как петербуржцы проводили лето в старом городе и за его пределами: уезжали на дачи, собирались в кабаре, барах и кафе, гуляли по Луна-паркам, спортинг-паласам и увеселительным садам.",education,"лекции и мастер-классы, обучение, история быта, познавательно, 16+, бесплатно, вечером, free",2026-07-19 18:00,2026-07-19 18:00,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/53/c2/53c20b6e545e436531cc031ddb92e9d1.jpg,https://kudago.com/spb/event/lektsiya-letnij-dosug-v-starom-peterburge-ot-dachi-do-kabare/,kudago,2026-07-11 18:37:10
225766,музыкально-литературная программа «Вечер романтиков: путешествие из Австрии в Петербург»,Вечер романтиков: путешествие из Австрии в Петербург,Музыкально-литературный вечер свяжет австрийскую поэзию и петербургскую лермонтовскую линию в одном камерном сюжете.,"education, concert","free, бесплатно, культура и искусство, вечером, концерты, интересное, 18+, классическая музыка, познавательно, обучение",2026-07-20 19:00,2026-07-20 19:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/84/7f/847f1355d83572f07205ef14b06fdf52,https://kudago.com/spb/event/muzyikalno-literaturnaya-programma-vecher-romantikov-puteshestvie-iz-avstrii-v-peterburg/,kudago,2026-07-11 18:36:51
225585,лекция «Как справляться со стрессом и тревогой во времена неопределённости»,Как справляться со стрессом и тревогой во времена неопределённости,"Лекция разберёт, как распознавать стрессовое состояние и поддерживать себя в периоды неопределённости. Слушатели узнают о телесных реакциях на напряжение, простых практиках дыхания и релаксации, роли творчества в восстановлении, а также познакомятся с билатеральной стимуляцией и её применением в психотерапии.",education,"лекции и мастер-классы, обучение, познавательно, 16+, бесплатно, психология, free",2026-07-21 10:20,2026-07-21 10:20,Библиотека роста и карьеры (БИРО),"Московский просп., д. 150",59.88506209999996,30.32052660000031,0,,True,16+,https://media.kudago.com/images/event/fe/03/fe039fd7e98749d64170b63b4209a2e2.jpg,https://kudago.com/spb/event/lektsiya-kak-spravlyatsya-so-stressom-i-trevogoj-vo-vremena-neopredelennosti/,kudago,2026-07-11 18:37:10
225768,фестиваль «День Абхазии»,День Абхазии,"Абхазская культура раскроется через поэзию Лермонтова, выставочный рассказ, музыку и танец. В программе — чтение классика на абхазском языке, знакомство с альбомом о его следе в литературе Абхазии и встреча с традицией, где память, язык, история и живое исполнение складываются в цельный праздничный сюжет.","exhibition, concert, festival","free, бесплатно, выставки, культура и искусство, концерты, стихи, интересное, 18+, познавательно, фестивали",2026-07-21 12:00,2026-07-21 15:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,18+,https://media.kudago.com/images/event/1f/4b/1f4bb925c044120649b19a922a1ba3dc.jpg,https://kudago.com/spb/event/festival-den-abhazii/,kudago,2026-07-11 18:36:51
225774,"лекция «Судьба, свобода и ответственность»","Судьба, свобода и ответственность","Психолог Дарья Корх разберёт, как человек сталкивается с идеей судьбы, ощущением свободы и личной ответственностью за выбор.",education,"лекции и мастер-классы, обучение, познавательно, 16+, бесплатно, вечером, психология, free",2026-07-21 18:30,2026-07-21 18:30,Библиотека на Карповке,"наб. реки Карповки, д. 28",59.969443,30.302429,0,,True,16+,https://media.kudago.com/images/event/5a/8c/5a8c68fde693d6894402b0294b06ef5d.jpg,https://kudago.com/spb/event/lektsiya-sudba-svoboda-i-otvetstvennost/,kudago,2026-07-11 18:37:10
225600,лекция «Астрахань. Блеск и нищета каспийской столицы»,Астрахань. Блеск и нищета каспийской столицы,"Лекция покажет Астрахань как город контрастов: ханское прошлое, кремль XVI века, купеческие дома, модерн, восточные торговые дворы, дельта Волги, знаменитая рыба и следы исторического центра.",education,"лекции и мастер-классы, обучение, познавательно, 16+, бесплатно, вечером, интересное, free",2026-07-21 19:00,2026-07-21 19:00,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/c6/e5/c6e54db6218adadc43a3311475adb6d7,https://kudago.com/spb/event/lektsiya-astrahan-blesk-i-nischeta-kaspijskoj-stolitsyi/,kudago,2026-07-11 18:37:10
225770,лекция «Свадебные традиции России и мира»,Свадебные традиции России и мира,Свадебные обряды окажутся живым кодом культуры: от старославянских знаков в современной церемонии до битья посуды в Германии и ритуального плача в Китае.,education,"обучение, познавательно, 16+, бесплатно, в свободное время, традиции, free",2026-07-22 15:00,2026-07-22 15:00,Центральная библиотека имени Лермонтова,"просп. Литейный, д. 19",59.94354800000001,30.34806399999999,0,,True,16+,https://media.kudago.com/images/event/a3/0f/a30f4740951b34ae31ccfd14baab1730.jpg,https://kudago.com/spb/event/lektsiya-svadebnyie-traditsii-rossii-i-mira/,kudago,2026-07-11 18:37:10
225537,концерт «Ритмы джаза»,Ритмы джаза,"Ансамбль «Симфоник брасс» превращает джазовую классику в летний поток блеска, ритма и энергии.",concert,"всей семьёй, 6+, культура и искусство, вечером, концерты, с друзьями, классика джаза",2026-07-22 20:00,2026-07-22 20:00,Государственная академическая капелла Санкт-Петербурга,"наб. реки Мойки, д. 20",59.93996067496522,30.32089232977297,250,от 250 до 1000 рублей,False,6+,https://media.kudago.com/images/event/05/48/054877b76dd9b05431967d7fddb083f7.jpg,https://kudago.com/spb/event/kontsert-ritmyi-dzhaza-rq61yg/,kudago,2026-07-11 18:36:51
225539,концерт «Сказки старой Шотландии»,Сказки старой Шотландии,"Орган и шотландская волынка соединятся в программе с кельтскими легендами, традиционными мелодиями Британских островов и музыкой европейских авторов.",concert,"всей семьёй, 6+, культура и искусство, вечером, концерты, интересное, органная музыка",2026-07-23 20:00,2026-07-23 20:00,Государственная академическая капелла Санкт-Петербурга,"наб. реки Мойки, д. 20",59.93996067496522,30.32089232977297,250,от 250 до 1000 рублей,False,6+,https://media.kudago.com/images/event/6b/fc/6bfcc5208bb70767bea553487e11dd84.jpg,https://kudago.com/spb/event/kontsert-skazki-staroj-shotlandii/,kudago,2026-07-11 18:36:51
225603,лекция «Шить сарафаны и лёгкие платья из ситца: костюм в фильмах о лете»,Шить сарафаны и лёгкие платья из ситца: костюм в фильмах о лете,"Лекция разберёт летнее кино через костюмы героев: ситцевые платья, кеды для путешествий, зелёный шифон, купальники и другие детали.",education,"лекции и мастер-классы, обучение, познавательно, 18+, бесплатно, вечером, культура и искусство, free",2026-07-24 19:30,2026-07-24 19:30,библиотека «Охта-8»,"Большеохтинский просп., д. 8",59.95116799999995,30.40919510000004,0,,True,18+,https://media.kudago.com/images/event/67/fb/67fbd48581bc4d83428689f016234857.jpg,https://kudago.com/spb/event/lektsiya-shit-sarafanyi-i-legkie-platya-iz-sittsa-kostyum-v-filmah-o-lete/,kudago,2026-07-11 18:37:10
225601,"лекция и мастер-класс «Лица, действия, слова»","Лица, действия, слова","Лекция и мастер-класс помогут авторам оживить диалоги и уйти от ощущения «говорящих голов». Участники разберут, как характер героя влияет на его реакции, слова и интонации, зачем диалог нужен сюжету и как через реплики передавать конфликт, настроение сцены, внутреннюю логику персонажей и движение текста.",education,"обучение, творчество, познавательно, 16+, бесплатно, вечером, культура и искусство, free",2026-07-25 18:30,2026-07-25 18:30,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/57/a0/57a0f2c338c974acdd2c14d75f4998c2,https://kudago.com/spb/event/lektsiya-i-master-klass-litsa-dejstviya-slova/,kudago,2026-07-11 18:37:10
225540,концерт «Завершение 81 сезона Губернаторского симфонического оркестра Санкт-Петербурга»,Завершение 81 сезона Губернаторского симфонического оркестра Санкт-Петербурга,Финальный аккорд сезона прозвучит в музыке Александра Скрябина — от тонкой оркестровой прелюдии до фортепианного концерта и Третьей симфонии.,concert,"симфонический оркестр, скрипка, 6+, культура и искусство, вечером, концерты, фортепианная музыка",2026-07-25 19:00,2026-07-25 19:00,Государственная академическая капелла Санкт-Петербурга,"наб. реки Мойки, д. 20",59.93996067496522,30.32089232977297,800,от 800 до 1200 рублей,False,6+,https://media.kudago.com/images/event/ca/e8/cae88c89bc99f12ce8d6c691fa580941.jpg,https://kudago.com/spb/event/kontsert-zavershenie-81-go-sezona-gubernatorskogo-simfonicheskogo-orkestra-sankt-peterburga/,kudago,2026-07-11 18:36:51
225682,концерт «Рейв на крыше с симфоническим оркестром»,Рейв на крыше с симфоническим оркестром,Живой оркестр и ураганный рейв соединятся под открытым небом у Финского залива. Музыканты и диджей исполнят культовую электронную музыку разных десятилетий.,concert,"это лето, концерты, 18+, концерты на крыше, самые интересные события в городе, билеты на kudago",2026-07-25 23:00,2026-07-26 01:00,площадка Roof Place,"Кожевенная линия, д. 30",59.92223649999991,30.25129300000042,1900,от 1900 до 6000 рублей,False,18+,https://media.kudago.com/images/event/d2/c7/d2c7746ea6d34106cd72611d227cacd6.jpg,https://kudago.com/spb/event/kontsert-rejv-na-kryishe-s-simfonicheskim-orkestrom/,kudago,2026-07-11 18:36:51
225353,фестиваль коммуникации «Взаимно.Фест»,Взаимно.Фест,"«Взаимно.Фест» — фестиваль уникального формата для тех, кто устал от поверхностного общения и хочет научиться выстраивать прочные отношения — с друзьями, с коллегами, в паре, в семье. Более 20 экспертов проведут практические мастер-классы, в том числе коммуникативные игры, документальный театр, танец, импровизацию.","education, festival","психология, с друзьями, выходные, знакомства, обучение, познавательно, 18+, фестивали, клубы по интересам",2026-07-26 12:00,2026-07-26 22:00,Многофункциональное пространство АТС,"ул. Некрасова, д. 3-5",59.93851819999985,30.35154359999982,2900,от 2900 рублей,False,18+,https://media.kudago.com/images/event/3f/c6/3fc6c8ef91a2d09334aeb88e375f905c.jpg,https://kudago.com/spb/event/obuchenie-vzaimnofest/,kudago,2026-07-11 18:37:10
225849,концерт «Lady Gaga в исполнении оркестра»,Lady Gaga в исполнении оркестра,Хиты «королевы эпатажа» исполнит струнный оркестр Hard Rock Orchestra.,concert,"концерты, вечером, 12+, самые интересные события в городе, билеты на kudago",2026-07-26 16:00,2026-07-26 16:00,клуб «Саунд»,"Кожевенная линия, д. 40, лит. Б",59.924172,30.240778,1400,от 1400 до 5000 рублей,False,12+,https://media.kudago.com/images/event/df/8a/df8a1fa3c1bb9d70b9379208e3881537.jpg,https://kudago.com/spb/event/kontsert-lady-gaga-v-ispolnenii-orkestra/,kudago,2026-07-11 18:36:51
225602,лекция «Мужская мода середины XX века — конца XX веков: от послевоенного стиля к минимализму»,Мужская мода середины XX века — конца XX веков: от послевоенного стиля к минимализму,"Лекция проследит, как мужской гардероб второй половины XX века менялся под влиянием послевоенного быта, джинсов, кино, спорта, поп-культуры и молодёжных движений. Слушатели увидят путь от строгого костюма к казуальному стилю, брендам, дизайнерским экспериментам, минимализму и новому языку повседневности.",education,"обучение, познавательно, мода, 16+, бесплатно, вечером, free",2026-07-26 17:00,2026-07-26 17:00,Центральная городская публичная библиотека имени Маяковского,"наб. реки Фонтанки, д. 44-46",59.932234,30.34429099999998,0,,True,16+,https://media.kudago.com/images/event/f4/e9/f4e96947b7325122ad2d9ce6ccd01439,https://kudago.com/spb/event/lektsiya-muzhskaya-moda-seredinyi-xx-veka-do-kontsa-xx-veka-ot-poslevoennogo-stilya-k-minimalizmu/,kudago,2026-07-11 18:37:10
225816,иммерсивное шоу «Аврора» в Загородном клубе «Репино-Ленинское»,Аврора,"Уникальное шоу, созданное специально для Загородного клуба «Репино-Ленинское», соединяет прошлое и настоящее. Зрителей ждёт трогательная история любви на фоне героических событий, связанных с русским флотом.","theater, entertainment","с девушкой, интерактивный спектакль, 16+, шоу, спектакли, лето, развлечения, с парнем, загородные рестораны, вечером",2026-07-26 20:00,2026-07-26 20:00,Загородный клуб «Репино-Ленинское»,"Ленинградская обл., п. Ленинское, ул. Советская, д. 171",60.19709387786851,29.85455584905833,0,,False,16+,https://media.kudago.com/images/event/f1/d4/f1d4089460c8e0a69127ac570c5f4843.jpg,https://kudago.com/spb/event/teatr-avrora/,kudago,2026-07-11 18:37:01
